Name,solidity,extend,num_corners,centroid_x,perimeter,area,aspect_ratio,Label
damaged_00000,0.9524550762014883,0.9862326189549726,0.044117647058823484,0.7761194029850746,0.1926078628182124,0.27140590468634895,0.631578947368421,1
damaged_00001,0.44443709036163614,0.5800813203450763,0.2647058823529411,0.4477611940298507,0.15844699578683108,0.18209894032980112,0.6558005752636624,1
damaged_00002,0.46818858040696476,0.7517095686162409,0.13235294117647056,0.6716417910447761,0.12781875569111334,0.12801042670142238,0.6386554621848739,1
damaged_00003,0.630096850837429,0.6926330991791019,0.02941176470588236,0.4925373134328357,0.13518990070146053,0.17053890179633935,0.6507936507936507,1
damaged_00004,0.7468525228483429,0.6215597788958054,0.3382352941176471,0.4328358208955223,0.2795862871821473,0.29407264690882307,0.8721804511278195,1
damaged_00005,0.6883913946724123,0.6030567357763543,0.27941176470588236,0.4029850746268655,0.24219868312212023,0.26004420014733387,0.9523809523809523,1
damaged_00006,0.39622857932919153,0.514348195130699,0.25,0.4477611940298507,0.2969492084485855,0.22944409814699385,0.9206349206349207,1
damaged_00007,0.9112932414953576,0.9404893102903833,0.08823529411764708,0.5522388059701493,0.21225243110986813,0.28494928316427726,0.8253968253968256,1
damaged_00008,0.8609552724720677,0.7134541212845631,0.11764705882352944,0.3283582089552237,0.31300866909166813,0.3119510398367995,0.8817407757805109,1
damaged_00009,0.9329321301314577,0.967954298385804,0.05882352941176472,0.6119402985074627,0.275790558326521,0.23930413101377002,0.6984126984126984,1
damaged_00010,0.8829239839890013,0.8558497523555861,0.48529411764705876,0.4179104477611939,0.22316589568696354,0.28633762112540373,0.7785234899328859,1
damaged_00011,0.8495853594047675,0.7661703719310349,0.1470588235294118,0.5373134328358209,0.2374190921276491,0.27814926049753497,0.7518796992481203,1
damaged_00012,1.0,0.9919052012005769,0.07352941176470584,0.5223880597014925,0.1484415094369378,0.24378081260270867,0.6984126984126984,1
damaged_00013,0.9625764783690096,0.9899345572980953,0.22058823529411764,0.5074626865671641,0.16322658649699406,0.2434124780415935,0.6984126984126984,1
damaged_00014,0.8745174977844377,0.7551385376444169,0.1470588235294118,0.4626865671641791,0.18014722001227457,0.24684082280274267,0.8253968253968256,1
damaged_00015,0.8226108421866316,0.8239732669653541,0.23529411764705876,0.29850746268656714,0.12170828445429849,0.2015923386411288,1.0,1
damaged_00016,0.6634578313591764,0.7035580886461099,0.20588235294117652,0.4328358208955223,0.25067070152651205,0.20791069303564347,0.9075630252100841,1
damaged_00017,0.9824542993826242,0.8804880267141348,0.13235294117647056,0.3880597014925373,0.07021759075429523,0.22295574318581063,0.6984126984126984,1
damaged_00018,0.9544299233780444,0.8145983197287452,0.25,0.4328358208955223,0.11563090819437727,0.22947243157477193,0.9075630252100841,1
damaged_00019,0.7144101372254843,0.6360730599000937,0.27941176470588236,0.5223880597014925,0.16369227706780776,0.22236074120247068,0.8253968253968256,1
damaged_00020,0.7568234974895773,0.5317357336996642,0.9852941176470588,0.6268656716417911,0.5275564563728627,0.5699835666118888,0.2142857142857143,1
damaged_00021,0.860227212257966,0.6906447371995752,0.573529411764706,0.4179104477611939,0.42273571083602846,0.5717119057063523,0.2666666666666665,1
damaged_00022,0.7690640430827127,0.5262026531740995,0.5294117647058824,0.5522388059701493,0.5108852156314359,0.48906329687765626,0.29556650246305416,1
damaged_00023,0.7561008679313854,0.5354343822828678,0.38235294117647056,0.4626865671641791,0.42363399548445246,0.46571655238850795,0.32653061224489777,1
